1312;113;02/11/2003; 766.50;15;186;42
1313;57;12/11/2015; 719.09;64;27;32
1314;106;04/08/2015; 278.90;61;21;35
1315;71;01/11/2004; 580.60;86;109;20
1316;101;14/12/2001; 54.98;4;40;43
1317;93;08/07/2015; 300.49;79;154;19
1318;18;10/06/2006; 632.35;25;118;54
1319;63;06/11/2010; 419.14;25;137;90
1320;134;15/01/2009; 126.88;49;44;3
1321;17;07/03/2001; 246.66;58;22;45
1322;51;20/11/2000; 219.47;85;161;26
1323;127;22/02/2016; 438.74;68;2;86
1324;80;01/01/2015; 404.84;27;153;10
1325;66;21/02/2003; 548.23;29;73;45
1326;63;20/10/2012; 699.53;28;103;98
1327;21;11/03/2009; 792.87;87;69;58
1328;129;16/07/2014; 95.33;59;5;3
1329;146;20/06/2008; 42.69;58;114;32
1330;26;24/10/2003; 290.95;82;27;55
1331;110;06/11/2009; 57.18;87;164;27
1332;2;13/11/2000; 285.17;50;99;98
1333;138;09/08/2000; 461.99;66;67;82
1334;123;17/05/2001; 227.66;53;183;86
1335;107;06/03/2014; 640.85;74;54;40
1336;53;08/12/2005; 736.56;51;122;85
1337;141;09/01/2002; 788.89;61;128;80
1338;30;16/05/2007; 159.19;64;62;22
1339;98;15/12/2001; 469.32;14;147;83
1340;54;23/06/2006; 550.48;30;58;39
1341;144;23/01/2007; 682.00;86;152;71
1342;105;05/04/2010; 103.10;9;160;90
1343;21;06/12/2012; 576.42;22;182;74
1344;143;21/01/2005; 794.34;77;41;9
1345;23;23/05/2006; 811.10;5;50;82
1346;130;04/05/2011; 508.17;42;3;71
1347;0;20/06/2005; 661.16;66;109;28
1348;53;18/04/2016; 93.27;8;75;81
1349;25;17/05/2016; 853.65;26;163;48
1350;62;12/03/2007; 692.95;61;73;39
1351;138;12/08/2015; 362.99;26;68;13
1352;125;21/01/2011; 273.28;83;99;50
1353;60;17/11/2007; 763.66;3;102;21
1354;23;28/05/2004; 870.99;0;67;91
1355;35;24/11/2000; 833.45;72;9;72
1356;21;05/07/2007; 244.35;7;129;86
1357;113;05/04/2017; 579.76;26;157;57
1358;120;20/06/2007; 640.68;88;5;87
1359;118;16/11/2007; 63.36;79;92;53
1360;44;07/09/2001; 683.93;61;88;28
1361;1;07/12/2003; 9.67;46;27;52
1362;133;01/11/2002; 448.43;17;177;3
1363;59;07/08/2015; 97.43;75;11;80
1364;67;01/03/2012; 740.35;70;181;13
1365;112;20/09/2000; 626.67;13;163;53
1366;6;15/02/2002; 21.66;67;110;43
1367;128;22/09/2009; 234.97;38;185;29
1368;94;03/11/2016; 809.71;25;110;82
1369;19;21/03/2003; 541.37;11;92;56
1370;104;21/09/2012; 557.66;49;121;76
1371;22;08/06/2005; 719.99;52;25;53
1372;79;01/11/2003; 840.16;4;146;92
1373;68;14/02/2017; 625.04;17;46;46
1374;71;09/03/2010; 148.97;75;134;30
1375;18;09/11/2012; 327.40;13;186;45
1376;96;06/10/2010; 39.55;67;78;25
1377;26;10/06/2007; 588.23;4;58;57
1378;0;09/01/2007; 684.39;84;177;57
1379;103;04/09/2012; 809.76;4;21;46
1380;18;19/08/2002; 475.38;79;141;55
1381;41;09/11/2014; 768.17;17;6;81
1382;94;18/07/2006; 785.61;62;29;68
1383;58;06/10/2002; 541.77;8;179;94
1384;65;16/07/2012; 251.16;45;61;13
1385;15;04/03/2008; 672.09;51;168;83
1386;69;12/05/2013; 799.71;48;3;83
1387;97;24/06/2017; 374.68;54;9;63
1388;55;13/08/2008; 532.17;7;5;23
1389;96;08/01/2017; 510.70;64;49;41
1390;116;07/09/2011; 417.91;73;8;8
1391;10;02/12/2012; 59.71;89;118;74
1392;5;13/09/2011; 546.00;24;120;7
1393;47;25/01/2001; 537.66;86;78;75
1394;68;09/03/2014; 361.11;63;72;57
1395;75;21/01/2003; 136.44;32;89;26
1396;43;16/05/2011; 646.56;33;31;51
1397;96;08/06/2003; 356.17;29;131;9
1398;117;21/02/2017; 654.56;0;94;4
1399;90;14/08/2010; 777.81;26;181;18
1400;4;04/10/2006; 685.43;57;12;69
1401;103;09/09/2013; 758.06;57;137;25
1402;39;05/05/2007; 228.87;26;90;35
1403;60;23/06/2004; 161.63;48;50;45
1404;111;07/08/2014; 397.98;1;167;85
1405;34;23/11/2009; 669.71;47;46;3
1406;40;07/11/2007; 383.21;86;79;77
1407;65;07/05/2012; 833.86;94;24;29
1408;97;28/02/2010; 310.47;21;93;75
1409;100;03/07/2013; 478.74;17;38;53
1410;32;20/08/2015; 169.43;62;30;63
1411;52;27/07/2014; 533.74;80;50;80
1412;106;14/02/2010; 739.44;94;13;1
1413;9;03/09/2017; 797.36;40;77;97
1414;149;18/08/2000; 588.00;63;8;76
1415;11;28/03/2010; 187.86;22;49;0
1416;118;24/06/2007; 781.90;4;43;57
1417;139;27/12/2005; 318.54;29;176;92
1418;44;12/05/2015; 244.60;10;126;42
1419;129;05/11/2003; 771.00;67;72;2
1420;25;23/12/2005; 227.74;65;61;68
1421;4;19/09/2003; 693.43;68;6;81
1422;57;25/12/2013; 694.23;85;59;38
1423;148;05/12/2006; 370.53;40;14;18
1424;111;24/01/2000; 161.81;17;4;31
1425;4;04/01/2004; 120.41;37;52;97
1426;6;14/11/2008; 300.29;63;21;39
1427;27;02/03/2016; 514.05;72;39;17
1428;54;03/01/2004; 676.74;69;42;46
1429;30;20/09/2008; 31.15;72;37;74
1430;116;28/04/2001; 222.70;16;81;20
1431;90;01/04/2010; 266.15;23;142;63
1432;26;01/01/2010; 196.31;55;58;31
1433;123;06/06/2016; 829.13;29;12;22
1434;75;11/09/2005; 687.38;30;21;24
1435;45;05/04/2016; 602.76;84;51;47
1436;117;11/08/2005; 870.42;56;22;97
1437;33;03/06/2003; 847.27;69;72;87
1438;108;28/03/2010; 168.51;44;143;90
1439;111;06/04/2016; 18.45;32;141;74
1440;23;22/01/2014; 358.23;37;3;45
1441;5;11/01/2001; 472.62;64;131;85
1442;128;10/05/2009; 119.80;13;59;35
1443;108;08/01/2006; 620.60;26;112;97
1444;84;17/12/2000; 629.00;56;24;87
1445;56;21/08/2014; 141.86;20;2;89
1446;55;26/12/2009; 811.35;6;139;0
1447;64;05/09/2005; 558.24;88;111;40
1448;49;09/06/2014; 391.04;59;131;86
1449;88;28/11/2000; 569.41;22;137;94
1450;150;13/07/2005; 736.53;18;99;94
1451;24;05/12/2017; 360.60;4;121;40
1452;28;23/08/2007; 566.09;87;84;83
1453;126;13/03/2001; 623.41;57;130;85
1454;111;15/12/2015; 739.94;95;72;68
1455;108;17/01/2002; 424.63;80;97;0
1456;41;20/02/2004; 150.58;42;44;36
1457;52;21/09/2010; 27.86;48;33;45
1458;28;03/12/2005; 390.18;53;127;70
1459;69;19/09/2011; 830.60;56;51;49
1460;130;23/01/2010; 127.78;87;143;72
1461;27;03/08/2008; 508.87;33;116;25
1462;52;08/09/2011; 382.80;55;174;68
1463;147;09/09/2010; 627.45;51;45;47
1464;68;08/05/2006; 596.94;24;134;67
1465;40;17/05/2000; 538.04;41;40;58
1466;107;06/02/2012; 394.55;34;107;7
1467;5;06/09/2003; 249.08;21;152;28
1468;85;22/08/2000; 690.38;46;87;48
1469;40;28/11/2009; 199.91;6;52;70
1470;2;14/04/2013; 517.19;18;57;22
1471;103;27/07/2013; 54.11;4;49;15
1472;93;13/06/2015; 342.67;89;67;99
1473;11;25/06/2015; 379.32;36;101;27
1474;47;03/01/2015; 471.57;4;111;58
1475;47;18/04/2006; 640.40;85;84;65
1476;96;18/12/2011; 27.50;3;138;33
1477;51;15/03/2014; 838.09;7;135;12
1478;4;22/03/2013; 244.84;22;118;22
1479;138;24/12/2014; 536.24;35;48;18
1480;53;22/03/2008; 283.74;22;84;59
1481;28;14/11/2016; 843.89;50;152;17
1482;150;19/01/2006; 135.67;43;52;17
1483;52;21/08/2009; 751.48;11;167;43
1484;16;06/12/2004; 599.24;78;163;63
1485;91;07/05/2007; 52.32;18;135;83
1486;125;07/05/2004; 249.31;11;30;42
1487;93;12/05/2006; 300.12;70;61;49
1488;8;16/11/2013; 28.99;9;104;59
1489;15;17/07/2008; 203.61;75;97;5
1490;86;05/09/2010; 185.46;38;158;46
1491;13;13/10/2014; 324.38;4;10;70
1492;17;18/03/2010; 659.19;59;75;48
1493;3;01/09/2013; 330.64;28;111;13
1494;100;04/12/2009; 690.09;25;93;54
1495;87;16/10/2009; 1.05;1;142;3
1496;138;12/12/2003; 315.60;31;180;46
1497;137;21/04/2009; 461.03;81;167;50
1498;65;09/03/2016; 834.81;73;68;8
1499;124;11/10/2008; 610.62;71;25;6
1500;117;09/12/2011; 146.67;39;26;50
1501;0;14/12/2010; 693.93;5;18;70
1502;149;04/12/2016; 768.47;76;167;56
1503;36;19/08/2005; 525.26;1;38;81
1504;63;26/05/2002; 617.39;52;41;68
1505;39;25/07/2011; 776.97;82;163;73
1506;48;07/04/2014; 451.06;40;35;68
1507;31;24/05/2008; 694.08;22;160;8
1508;90;25/10/2004; 855.35;65;79;40
1509;97;10/10/2008; 759.38;23;147;51
1510;114;03/09/2015; 494.15;83;122;80
1511;95;06/03/2017; 803.84;10;128;33
1512;89;04/09/2011; 661.57;58;159;33
1513;141;18/06/2001; 223.12;5;177;27
1514;69;20/07/2005; 448.48;57;185;29
1515;6;26/09/2003; 706.41;45;91;95
1516;4;01/05/2005; 549.59;10;166;88
1517;97;23/03/2013; 231.38;37;32;48
1518;10;13/09/2005; 688.48;28;53;44
1519;92;09/02/2014; 153.68;62;102;61
1520;71;04/06/2016; 293.12;50;61;75
1521;152;11/12/2001; 218.89;9;59;31
1522;131;07/06/2016; 438.02;22;187;7
1523;115;05/03/2014; 721.34;0;136;60
1524;107;25/02/2000; 621.27;21;89;78
1525;65;02/09/2004; 715.08;14;101;19
1526;3;21/09/2014; 778.73;26;122;37
1527;146;25/08/2007; 259.51;86;115;91
1528;151;17/05/2009; 767.68;16;86;32
1529;34;18/08/2012; 176.71;75;26;71
1530;61;05/08/2002; 720.46;88;151;19
1531;123;17/02/2005; 138.80;94;10;15
1532;23;19/07/2008; 556.85;71;46;26
1533;134;26/08/2000; 215.56;88;67;58
1534;93;26/03/2007; 623.97;63;172;24
1535;69;13/01/2003; 77.04;8;155;8
1536;135;04/01/2014; 399.26;58;125;37
1537;43;06/07/2006; 135.22;62;170;77
1538;99;05/03/2016; 533.49;92;127;73
1539;63;25/12/2016; 369.71;82;84;3
1540;134;04/01/2016; 867.48;87;98;62
1541;65;02/08/2016; 386.98;23;82;0
1542;136;04/05/2007; 285.56;1;81;77
1543;76;04/12/2016; 314.80;33;156;38
1544;75;11/10/2011; 417.49;9;166;39
1545;60;28/12/2010; 256.44;66;3;35
1546;144;07/02/2016; 223.56;34;127;19
1547;4;10/11/2002; 371.59;30;178;22
1548;15;04/06/2008; 233.46;15;157;2
1549;103;12/04/2017; 194.47;37;157;2
1550;68;05/11/2009; 787.01;24;73;71
1551;28;07/09/2012; 843.52;10;95;88
1552;101;01/06/2000; 656.98;39;34;73
1553;27;05/10/2009; 152.43;31;171;9
1554;9;02/11/2012; 769.93;8;174;13
1555;142;27/08/2013; 475.09;63;32;72
1556;8;06/04/2001; 298.75;72;95;33
1557;100;20/03/2007; 735.29;41;67;74
1558;31;23/05/2016; 567.39;94;177;38
1559;79;08/12/2011; 214.85;5;82;26
1560;116;06/09/2007; 771.31;15;26;76
1561;102;05/03/2010; 106.53;40;37;15
1562;50;22/05/2005; 400.30;82;165;67
1563;88;19/07/2012; 151.90;46;30;74
1564;149;03/08/2011; 312.22;49;12;54
1565;77;28/11/2006; 343.72;19;177;83
1566;132;24/11/2000; 442.17;13;104;66
1567;54;07/12/2003; 852.55;79;177;11
1568;0;28/07/2016; 794.26;16;32;33
1569;144;09/08/2013; 672.87;91;118;61
1570;54;17/06/2014; 7.01;69;170;36
1571;29;18/04/2013; 548.32;59;126;32
1572;81;04/05/2012; 748.63;9;169;40
1573;103;22/12/2007; 400.82;59;161;14
1574;10;24/02/2008; 132.49;68;97;62
1575;48;05/06/2006; 471.07;93;80;9
1576;108;18/08/2001; 704.27;10;175;34
1577;87;01/04/2001; 596.74;61;171;73
1578;98;08/09/2010; 669.13;7;45;22
1579;144;24/12/2010; 144.99;18;90;65
1580;149;17/01/2005; 624.48;0;28;89
1581;144;02/09/2009; 566.66;71;54;72
1582;9;06/10/2004; 341.67;2;182;2
1583;26;25/09/2015; 34.16;0;136;97
1584;110;27/08/2010; 408.19;46;68;21
1585;36;23/09/2010; 838.68;32;11;45
1586;116;07/01/2004; 396.54;65;18;35
1587;24;19/01/2007; 671.43;23;44;88
1588;76;08/06/2004; 702.82;58;99;71
1589;119;16/02/2003; 824.70;3;146;30
1590;106;11/10/2008; 37.48;73;10;43
1591;72;16/04/2015; 549.15;35;55;77
1592;146;23/08/2003; 433.54;33;15;70
1593;116;28/01/2005; 496.21;31;71;83
1594;12;17/07/2000; 298.67;28;157;85
1595;143;25/06/2006; 741.66;11;55;31
1596;141;05/12/2015; 514.26;11;40;73
1597;27;06/07/2007; 445.36;40;154;51
1598;123;15/07/2004; 200.92;28;48;91
1599;69;15/10/2017; 349.67;73;6;79
1600;83;10/04/2016; 100.39;57;45;45
1601;143;07/03/2005; 760.70;62;170;66
1602;95;14/12/2008; 731.65;71;88;10
1603;19;09/01/2010; 256.39;70;101;45
1604;105;26/06/2000; 224.69;91;54;30
1605;64;09/04/2005; 845.96;23;114;62
1606;91;17/01/2002; 243.38;32;52;6
1607;51;17/02/2015; 618.13;17;114;97
1608;24;10/04/2013; 117.05;94;49;85
1609;33;26/04/2002; 249.88;76;120;64
1610;144;26/04/2006; 817.52;78;72;17
1611;123;09/12/2015; 568.87;28;40;61
1612;124;05/08/2007; 184.18;66;66;56
1613;124;21/06/2013; 51.30;61;12;43
1614;70;27/04/2004; 441.02;94;128;93
1615;122;25/11/2010; 459.40;20;98;53
1616;153;16/04/2015; 750.94;74;153;10
1617;109;15/12/2006; 248.06;34;177;0
1618;11;05/03/2016; 147.45;4;24;82
1619;153;11/07/2003; 683.12;59;59;50
1620;143;23/05/2013; 528.20;13;103;47
1621;119;22/08/2002; 1.86;47;51;44
1622;113;24/03/2014; 808.45;63;24;14
1623;139;18/11/2002; 358.79;3;69;95
1624;78;02/04/2011; 466.65;9;181;36
1625;148;25/09/2009; 207.05;66;49;51
1626;128;19/10/2005; 301.97;26;152;69
1627;25;28/05/2008; 338.08;41;11;82
1628;45;03/05/2003; 298.07;55;78;75
1629;113;11/11/2015; 146.41;12;161;30
1630;1;15/04/2013; 199.96;78;162;49
1631;47;10/09/2003; 175.94;11;2;20
1632;127;26/02/2012; 180.28;57;41;76
1633;11;24/05/2009; 71.16;90;179;12
1634;143;07/05/2003; 149.62;69;30;23
1635;121;13/12/2013; 541.96;39;133;57
1636;124;24/06/2013; 19.36;16;74;77
1637;61;21/02/2010; 36.40;64;59;83
1638;59;16/03/2011; 329.70;89;43;61
1639;118;15/01/2004; 380.03;50;129;87
1640;60;25/03/2004; 333.82;11;117;33
1641;137;13/04/2011; 812.51;65;7;6
1642;64;27/08/2002; 605.90;91;148;19
1643;5;10/07/2002; 628.65;18;68;49
1644;130;03/11/2017; 210.34;89;76;93
1645;140;24/10/2000; 830.95;93;69;66
1646;60;06/05/2008; 138.30;80;36;44
1647;102;21/10/2010; 80.75;89;52;31
1648;135;17/07/2013; 716.10;95;11;41
1649;140;12/01/2006; 170.98;87;66;54
1650;66;20/10/2001; 764.24;22;19;78
1651;40;20/09/2013; 76.80;62;36;85
1652;109;14/07/2001; 859.59;5;35;1
1653;82;21/03/2000; 573.81;1;117;0
1654;101;20/09/2014; 48.78;36;1;90
1655;86;17/07/2015; 765.96;57;128;34
1656;153;02/01/2006; 785.07;75;117;55
1657;82;01/11/2013; 375.78;6;98;83
1658;69;15/07/2004; 378.16;79;117;51
1659;88;17/12/2008; 823.36;91;116;67
1660;115;01/01/2012; 831.52;58;134;92
1661;82;14/02/2005; 302.99;52;94;38
1662;66;01/04/2000; 604.08;73;43;95
1663;115;12/11/2009; 678.87;8;83;17
1664;153;04/07/2011; 118.21;53;90;3
1665;68;12/08/2008; 135.45;5;108;39
1666;11;04/01/2009; 374.36;35;132;31
1667;79;13/04/2012; 36.74;50;173;16
1668;110;10/04/2004; 127.42;45;140;59
1669;67;03/03/2001; 477.94;72;31;54
1670;5;10/08/2008; 872.31;51;43;91
1671;130;01/06/2016; 80.27;51;102;74
1672;68;11/11/2008; 42.10;51;77;34
1673;94;10/03/2002; 5.60;49;136;65
1674;20;03/10/2015; 130.45;81;88;21
1675;58;09/06/2017; 157.98;71;46;9
1676;95;19/02/2015; 816.70;41;46;59
1677;114;23/07/2000; 168.58;89;39;49
1678;28;01/12/2017; 694.53;60;132;64
1679;1;09/06/2000; 695.76;3;107;96
1680;99;04/10/2011; 754.01;50;81;89
1681;48;22/06/2002; 585.15;51;145;75
1682;150;19/03/2005; 800.24;26;16;18
1683;15;09/04/2000; 277.52;86;157;69
1684;59;22/03/2016; 858.92;8;29;13
1685;99;10/08/2002; 537.96;45;183;48
1686;107;04/10/2007; 675.18;92;125;76
1687;146;02/04/2007; 462.00;58;161;83
1688;74;21/10/2003; 180.30;12;10;89
1689;144;05/09/2003; 816.27;95;136;39
1690;144;27/06/2016; 372.75;31;149;10
1691;98;09/01/2007; 313.86;23;112;23
1692;151;15/01/2017; 267.62;55;187;84
1693;126;22/11/2005; 155.22;83;46;77
1694;62;21/12/2003; 730.96;79;83;70
1695;16;07/12/2009; 576.03;85;100;15
1696;127;13/06/2001; 101.62;47;102;70
1697;7;25/04/2000; 110.30;16;67;79
1698;33;21/07/2013; 93.00;38;137;73
1699;98;06/01/2001; 551.00;91;182;18
1700;31;05/11/2003; 252.35;54;182;69
1701;57;03/07/2004; 353.87;5;166;33
1702;146;21/02/2005; 888.51;50;103;61
1703;104;23/02/2003; 778.39;41;151;28
1704;7;22/10/2015; 509.49;29;64;35
1705;129;18/09/2006; 301.35;79;163;70
1706;70;12/08/2015; 779.20;53;56;7
1707;24;24/08/2006; 857.90;78;17;81
1708;125;19/02/2002; 770.08;21;120;54
1709;112;20/05/2009; 643.45;39;145;13
1710;108;25/03/2016; 643.50;70;129;72
1711;128;02/08/2006; 354.00;7;133;12
1712;133;12/06/2008; 795.23;70;72;71
1713;41;27/10/2002; 628.86;75;183;3
1714;150;27/10/2015; 779.83;53;22;0
1715;48;05/01/2014; 783.33;85;164;34
1716;73;20/12/2011; 312.64;24;167;62
1717;28;17/09/2000; 506.72;39;27;38
1718;41;21/12/2016; 329.65;11;70;7
1719;12;07/12/2010; 357.03;57;67;97
1720;41;14/01/2002; 342.51;79;40;6
1721;42;11/05/2003; 614.39;32;132;38
1722;6;01/01/2009; 572.51;79;99;91
1723;52;15/05/2017; 31.79;47;172;13
1724;51;07/04/2003; 738.96;52;118;75
1725;32;08/04/2003; 437.23;61;171;39
1726;28;02/02/2011; 766.82;38;30;24
1727;8;04/10/2003; 696.09;69;34;90
1728;5;07/07/2006; 657.89;13;36;8
1729;52;07/01/2009; 301.77;18;153;52
1730;141;03/02/2005; 878.19;50;153;79
1731;105;15/07/2014; 261.03;22;185;64
1732;90;17/08/2001; 371.01;79;18;0
1733;109;02/03/2006; 58.06;42;144;67
1734;132;20/07/2012; 699.25;27;66;86
1735;119;23/10/2007; 542.47;71;175;38
1736;62;15/05/2007; 316.93;42;130;72
1737;48;03/05/2003; 44.40;80;147;21
1738;8;26/12/2014; 417.05;11;118;4
1739;73;09/01/2016; 31.33;92;183;37
1740;86;11/04/2005; 473.00;3;122;82
1741;145;11/07/2010; 488.56;58;123;82
1742;142;26/09/2004; 271.24;18;107;45
1743;54;16/10/2006; 433.66;88;137;18
1744;140;28/09/2008; 562.40;31;35;78
1745;39;03/02/2013; 477.93;51;68;45
1746;99;15/12/2015; 225.92;74;130;46
1747;63;23/12/2016; 316.35;16;39;13
1748;28;23/12/2005; 658.22;90;42;10
1749;27;26/04/2012; 529.89;36;5;26
1750;109;27/07/2011; 100.02;53;177;71
1751;65;01/08/2004; 615.17;11;155;2
1752;18;12/12/2017; 215.45;88;119;25
1753;67;04/11/2013; 399.74;62;13;46
1754;14;01/07/2007; 550.38;35;92;70
1755;8;24/02/2015; 619.27;57;72;88
1756;25;25/02/2004; 0.34;51;139;21
1757;80;21/12/2012; 7.80;6;107;55
1758;89;24/11/2008; 447.61;16;92;44
1759;86;28/05/2004; 299.73;12;183;13
1760;44;27/04/2003; 739.98;19;184;65
1761;23;10/04/2010; 649.63;61;157;82
1762;52;12/04/2011; 84.64;42;17;35
1763;36;11/12/2001; 682.76;55;140;88
1764;115;07/01/2016; 715.24;27;113;30
1765;114;17/12/2013; 164.21;43;45;9
1766;66;26/04/2016; 91.77;48;98;82
1767;57;10/05/2014; 893.12;65;167;23
1768;10;11/10/2012; 828.10;0;108;62
1769;32;02/07/2006; 556.89;72;97;94
1770;94;24/10/2002; 895.32;85;155;90
1771;126;22/07/2008; 388.48;70;159;5
1772;99;12/07/2016; 130.03;85;159;88
1773;6;12/05/2009; 534.89;71;73;34
1774;147;12/04/2007; 382.49;4;110;49
1775;50;25/03/2017; 416.52;75;140;99
1776;124;13/03/2004; 721.66;33;18;58
1777;64;10/10/2007; 572.69;63;79;99
1778;12;13/02/2014; 641.78;94;184;37
1779;1;15/05/2004; 612.93;27;16;76
1780;32;22/01/2015; 279.31;82;18;88
1781;34;21/04/2004; 601.51;22;151;51
1782;60;04/09/2005; 688.92;95;14;20
1783;89;11/07/2012; 690.20;67;160;23
1784;52;16/07/2015; 366.34;43;100;79
1785;7;01/05/2014; 283.85;76;85;77
1786;125;04/12/2003; 124.08;94;103;71
1787;116;10/09/2004; 354.41;39;33;6
1788;13;20/05/2011; 239.54;57;182;86
1789;117;25/06/2007; 737.85;66;132;81
1790;23;07/06/2009; 275.45;19;98;98
1791;73;08/07/2007; 827.08;31;163;41
1792;81;27/01/2004; 768.24;3;175;30
1793;98;13/10/2014; 567.03;70;17;92
1794;31;04/07/2017; 237.84;51;185;13
1795;113;14/09/2000; 810.53;17;4;24
1796;23;20/05/2017; 866.90;0;35;77
1797;77;01/03/2013; 499.75;28;77;70
1798;8;04/05/2003; 886.32;86;65;41
1799;44;25/02/2004; 696.22;12;38;5
1800;105;15/02/2000; 804.42;34;93;5
1801;3;13/11/2003; 834.24;10;84;69
1802;72;09/02/2001; 178.43;26;137;11
1803;84;17/11/2014; 522.47;62;88;10
1804;141;05/01/2016; 514.71;80;160;34
1805;3;27/03/2017; 477.73;32;95;31
1806;122;06/05/2011; 546.07;0;15;70
1807;106;27/11/2007; 558.16;19;153;95
1808;60;06/10/2014; 779.85;49;113;33
1809;106;25/03/2013; 74.58;34;149;12
1810;114;15/04/2017; 481.11;52;43;77
1811;146;18/03/2007; 27.15;10;24;1
1812;46;23/03/2012; 539.70;4;131;8
1813;108;20/12/2003; 12.62;51;74;1
1814;65;09/08/2013; 375.79;75;153;83
1815;25;23/07/2002; 857.69;86;78;60
1816;47;07/08/2011; 876.17;45;70;51
1817;36;28/12/2007; 338.05;64;53;77
1818;52;09/06/2001; 187.40;69;121;82
1819;111;01/12/2016; 286.45;46;36;79
1820;30;07/03/2012; 722.77;42;98;62
1821;73;15/04/2016; 621.11;70;40;66
1822;77;21/12/2003; 689.62;49;174;15
1823;5;28/12/2001; 320.58;81;21;5
1824;11;09/06/2003; 66.87;67;12;3
1825;95;07/09/2006; 96.20;0;142;88
1826;3;22/11/2003; 469.92;80;72;51
1827;126;14/01/2011; 135.89;90;149;26
1828;61;26/02/2016; 349.93;32;135;23
1829;9;01/08/2009; 169.85;50;93;55
1830;148;24/11/2005; 209.15;49;101;52
1831;117;15/03/2015; 355.95;27;73;65
1832;109;02/05/2002; 256.38;20;37;32
1833;135;15/04/2006; 738.99;11;41;2
1834;23;21/09/2008; 288.12;28;16;60
1835;127;09/05/2005; 872.07;57;108;19
1836;114;20/10/2003; 343.69;55;85;45
1837;28;13/05/2001; 256.40;26;2;73
1838;79;04/02/2016; 299.84;42;24;80
1839;152;09/11/2006; 791.20;68;21;30
1840;123;16/01/2000; 172.42;18;57;41
1841;40;02/06/2009; 840.51;17;46;27
1842;115;03/01/2015; 431.89;81;183;1
1843;122;03/06/2017; 793.83;81;23;99
1844;8;16/05/2015; 877.94;83;16;78
1845;1;13/10/2007; 652.85;14;75;65
1846;90;04/11/2006; 159.39;94;58;79
1847;78;08/01/2006; 388.41;86;6;72
1848;141;26/04/2002; 806.75;1;146;18
1849;44;07/04/2001; 71.43;75;176;64
1850;72;20/06/2003; 372.93;59;22;22
1851;65;06/06/2002; 96.43;66;28;81
1852;136;13/11/2009; 753.38;9;116;78
1853;30;22/07/2016; 762.08;36;158;2
1854;14;02/09/2005; 669.19;80;117;69
1855;31;07/03/2001; 140.57;86;129;83
1856;4;23/08/2001; 676.07;22;75;75
1857;125;15/06/2008; 345.45;33;131;40
1858;17;08/03/2008; 676.82;69;39;28
1859;113;26/11/2006; 866.75;68;179;0
1860;97;09/12/2003; 525.80;0;182;70
1861;117;03/03/2011; 54.94;31;60;63
1862;53;02/05/2016; 454.80;70;69;38
1863;115;27/11/2006; 472.93;34;183;3
1864;141;06/12/2016; 28.05;27;44;35
1865;75;15/07/2000; 713.60;95;80;61
1866;129;09/06/2005; 207.04;95;159;33
1867;63;14/06/2005; 699.51;11;69;52
1868;99;09/04/2014; 456.71;48;77;13
1869;123;27/03/2003; 25.20;42;121;19
1870;20;08/08/2009; 143.24;39;138;89
1871;41;07/01/2003; 443.25;19;122;67
1872;18;17/05/2006; 511.33;41;177;34
1873;84;06/11/2012; 875.91;31;61;90
1874;145;24/05/2007; 802.72;57;93;83
1875;142;26/03/2016; 414.48;36;185;2
1876;81;03/03/2008; 600.68;5;58;98
1877;93;04/09/2013; 89.42;27;29;90
1878;3;14/06/2009; 134.99;60;105;20
1879;56;14/05/2008; 750.89;26;31;64
1880;63;02/05/2009; 376.39;43;6;11
1881;142;17/12/2006; 695.93;36;67;47
1882;137;26/01/2003; 560.82;5;177;12
1883;30;26/05/2017; 139.62;23;60;5
1884;124;20/01/2003; 719.37;60;140;60
1885;47;09/01/2014; 196.75;82;43;67
1886;34;12/09/2010; 183.00;51;88;91
1887;138;23/08/2004; 601.31;3;4;44
1888;71;28/10/2008; 611.67;1;45;90
1889;92;01/02/2015; 121.62;58;158;70
1890;130;15/04/2012; 645.60;24;1;23
1891;27;28/02/2001; 17.43;36;174;82
1892;84;02/12/2012; 775.32;67;173;28
1893;114;20/10/2005; 426.66;25;102;46
1894;134;08/03/2006; 126.24;23;0;4
1895;15;14/12/2011; 696.64;22;28;66
1896;150;09/12/2006; 576.59;90;171;99
1897;93;03/04/2009; 73.90;89;53;10
1898;94;08/11/2013; 409.47;72;115;25
1899;126;23/11/2008; 535.48;72;132;33
1900;144;19/05/2016; 762.60;93;126;2
1901;27;17/02/2003; 862.11;67;159;37
1902;153;06/10/2016; 519.21;89;46;3
1903;101;15/02/2010; 343.93;83;91;86
1904;82;03/05/2003; 247.61;56;33;49
1905;72;16/04/2014; 603.31;33;131;55
1906;122;04/10/2009; 845.30;79;177;37
1907;16;03/04/2013; 486.70;55;34;34
1908;142;26/04/2004; 553.04;92;149;0
1909;8;25/12/2007; 493.53;14;116;97
1910;1;03/06/2015; 317.31;42;59;62
1911;80;14/11/2012; 815.47;83;57;43
1912;33;07/02/2011; 577.29;48;132;15
1913;100;25/06/2017; 560.99;29;30;58
1914;102;11/06/2009; 856.92;6;154;84
1915;128;05/05/2006; 16.54;65;16;4
1916;76;06/06/2010; 853.40;69;78;85
1917;146;01/08/2008; 62.66;3;117;99
1918;69;03/02/2000; 676.38;29;49;46
1919;137;04/08/2007; 15.15;76;157;11
